PATH  Rmax= 3.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   1.000  index, nleg, degeneracy, r=  2.0264
    0.000000    0.000000    0.000000   0 'Fe    '     2.0808  139.6642    0.0000
    22    3   2.000  index, nleg, degeneracy, r=  2.8060
      x           y           z     ipot  label      rleg      beta        eta
    0.053100    0.229320    2.086250   2 'C     '     2.0995  110.7274    0.0000
    0.615050   -1.029650    1.700420   2 'C     '     1.4317  109.3251    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0808  139.9475    0.0000
    23    3   2.000  index, nleg, degeneracy, r=  2.8060
      x           y           z     ipot  label      rleg      beta        eta
    0.053100    0.229320    2.086250   2 'C     '     2.0995  110.4977    0.0000
   -1.293520    0.263720    1.613690   2 'C     '     1.4275  109.3957    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0849  140.1067    0.0000
    24    2   1.000  index, nleg, degeneracy, r=  2.8080
      x           y           z     ipot  label      rleg      beta        eta
   -2.476420   -1.244060    0.452290   6 'H     '     2.8080  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.8080  180.0000    0.0000
    25    2   1.000  index, nleg, degeneracy, r=  2.8217
      x           y           z     ipot  label      rleg      beta        eta
    1.644560   -1.327760    1.869420   6 'H     '     2.8217  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.8217  180.0000    0.0000
    26    2   1.000  index, nleg, degeneracy, r=  2.8308
      x           y           z     ipot  label      rleg      beta        eta
    2.637190    0.962000   -0.364710   6 'H     '     2.8308  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.8308  180.0000    0.0000
    27    2   1.000  index, nleg, degeneracy, r=  2.8345
      x           y           z     ipot  label      rleg      beta        eta
    0.581130    1.044550    2.570140   6 'H     '     2.8345  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.8345  180.0000    0.0000
    28    2   1.000  index, nleg, degeneracy, r=  2.8537
      x           y           z     ipot  label      rleg      beta        eta
   -1.982320    1.093860    1.737150   6 'H     '     2.8537  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.8537  180.0000    0.0000
    29    3   2.000  index, nleg, degeneracy, r=  2.9476
      x           y           z     ipot  label      rleg      beta        eta
   -1.439540    1.585750   -1.779000   6 'H     '     2.7842  142.9767    0.0000
   -0.460180    1.155770   -1.599630   2 'C     '     1.0845   55.8231    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0264  161.2002    0.0000
    30    3   2.000  index, nleg, degeneracy, r=  2.9597
      x           y           z     ipot  label      rleg      beta        eta
   -0.668150   -0.866830   -2.573590   6 'H     '     2.7966  143.0148    0.0000
   -0.063420   -0.146760   -2.030590   2 'C     '     1.0858   55.6913    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0369  161.2940    0.0000
    31    3   2.000  index, nleg, degeneracy, r=  2.9660
      x           y           z     ipot  label      rleg      beta        eta
    1.815650   -1.292220   -1.686290   6 'H     '     2.7946  141.8931    0.0000
    1.269920   -0.363470   -1.573130   2 'C     '     1.0831   57.0973    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0542  161.0096    0.0000
    32    3   2.000  index, nleg, degeneracy, r=  2.9743
      x           y           z     ipot  label      rleg      beta        eta
   -2.476420   -1.244060    0.452290   6 'H     '     2.8080  142.5518    0.0000
   -1.545740   -0.973460    0.941380   2 'C     '     1.0856   56.1848    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0550  161.2634    0.0000
    33    3   2.000  index, nleg, degeneracy, r=  2.9938
      x           y           z     ipot  label      rleg      beta        eta
    2.637190    0.962000   -0.364710   6 'H     '     2.8308  142.8778    0.0000
    1.690280    0.816380   -0.875800   2 'C     '     1.0858   55.5660    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0714  161.5562    0.0000
    34    3   2.000  index, nleg, degeneracy, r=  2.9938
      x           y           z     ipot  label      rleg      beta        eta
    1.644560   -1.327760    1.869420   6 'H     '     2.8217  141.7627    0.0000
    0.615050   -1.029650    1.700420   2 'C     '     1.0850   57.0656    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0808  161.1717    0.0000
